Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.gjt.sp.jedit.EditPane::saveCaretInfo():void	org.gjt.sp.jedit.textarea.JEditTextArea	0.8819858357650366	
Move Method	org.gjt.sp.jedit.Buffer::isFoldStart(int):boolean	org.gjt.sp.jedit.buffer.LineManager	0.8819859677757982	
Move Method	org.gjt.sp.jedit.textarea.TextAreaPainter::addExtensionTextAreaPainter(int, org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819870701618072	
Move Method	org.gjt.sp.jedit.Buffer::getLineText(int):java.lang.String	org.gjt.sp.jedit.buffer.LineManager	0.8819878150447519	
Move Method	org.gjt.sp.jedit.Buffer::beginCompoundEditBuffer():void	org.gjt.sp.jedit.buffer.UndoManager	0.8819878888068424	
Move Method	org.gjt.sp.jedit.Buffer::getLineStartOffset(int):int	org.gjt.sp.jedit.buffer.LineManager	0.8819880716049686	
Move Method	bsh.BSHMethodDeclaration::evalReturnType(bsh.CallStack, bsh.Interpreter):java.lang.Class	bsh.BSHReturnType	0.8819934288252373	
Move Method	org.gjt.sp.jedit.pluginmgr.Roster.Install::copy(org.gjt.sp.jedit.pluginmgr.PluginManagerProgress, java.io.InputStream, java.io.OutputStream, boolean):boolean	org.gjt.sp.jedit.pluginmgr.PluginManagerProgress	0.8819949448856481	
Move Method	bsh.BSHAllocationExpression::constructObject(java.lang.Class, java.lang.Object[], bsh.CallStack):java.lang.Object	bsh.CallStack	0.8819950145112104	
Move Method	org.gjt.sp.jedit.textarea.ChunkCache::lineToChunkList(int, java.util.List):void	org.gjt.sp.jedit.syntax.DisplayTokenHandler	0.8819967609634213	
Move Method	org.gjt.sp.jedit.gui.EditAbbrevDialog::getAbbrev():java.lang.String	org.gjt.sp.jedit.gui.AbbrevEditor	0.8819997544458894	
Move Method	org.gjt.sp.jedit.gui.EditAbbrevDialog::getExpansion():java.lang.String	org.gjt.sp.jedit.gui.AbbrevEditor	0.8819997544458894	
Move Method	org.objectweb.asm.ClassWriter::put122(int, int, int):void	org.objectweb.asm.ByteVector	0.882000292296829	
Move Method	org.gjt.sp.jedit.Buffer::beginCompoundEdit():void	org.gjt.sp.util.ReadWriteLock	0.8820026092129661	
Move Method	org.gjt.sp.jedit.Buffer::createPosition(int):javax.swing.text.Position	org.gjt.sp.jedit.buffer.PositionManager	0.8820056632170347	
Move Method	org.gjt.sp.jedit.View::removeToolBarView(java.awt.Component):void	org.gjt.sp.jedit.gui.ToolBarManager	0.8820088647931114	
Move Method	org.gjt.sp.jedit.Buffer::getTextBuffer(int, int, javax.swing.text.Segment):void	org.gjt.sp.jedit.buffer.ContentManager	0.8820142105633063	
Move Method	org.gjt.sp.jedit.Buffer::getTextBuffer(int, int):java.lang.String	org.gjt.sp.jedit.buffer.ContentManager	0.8820169714058996	
Move Method	org.gjt.sp.jedit.View::addToolBarView(int, int, java.awt.Component):void	org.gjt.sp.jedit.gui.ToolBarManager	0.8820209034415853	
Move Method	org.gjt.sp.jedit.Java14.MouseWheelHandler::moveCaret(org.gjt.sp.jedit.textarea.JEditTextArea, int, boolean):void	org.gjt.sp.jedit.textarea.JEditTextArea	0.8820341710780377	
Move Method	org.gjt.sp.jedit.Java14.MouseWheelHandler::scrollPage(org.gjt.sp.jedit.textarea.JEditTextArea, int):void	org.gjt.sp.jedit.textarea.JEditTextArea	0.8820350622942071	
Move Method	org.gjt.sp.jedit.Buffer::getLineOfOffset(int):int	org.gjt.sp.jedit.buffer.ContentManager	0.8820352756849279	
