Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.apache.tools.ant.taskdefs.MatchingTask::getDirectoryScanner(java.io.File):org.apache.tools.ant.DirectoryScanner	org.apache.tools.ant.types.AbstractFileSet	0.8808402640987301	
Move Method	org.apache.tools.ant.taskdefs.Patch::setBackups(boolean):void	org.apache.tools.ant.types.Commandline	0.8808403586909007	
Move Method	org.apache.tools.ant.taskdefs.Patch::setIgnorewhitespace(boolean):void	org.apache.tools.ant.types.Commandline	0.8808403586909007	
Move Method	org.apache.tools.ant.taskdefs.Patch::setStrip(int):void	org.apache.tools.ant.types.Commandline	0.8808403586909007	
Move Method	org.apache.tools.ant.taskdefs.Patch::setQuiet(boolean):void	org.apache.tools.ant.types.Commandline	0.8808403586909007	
Move Method	org.apache.tools.ant.taskdefs.Patch::setReverse(boolean):void	org.apache.tools.ant.types.Commandline	0.8808403586909007	
Move Method	org.apache.tools.ant.taskdefs.Rmic::moveGeneratedFile(java.io.File, java.io.File, java.lang.String, org.apache.tools.ant.taskdefs.rmic.RmicAdapter):void	org.apache.tools.ant.util.FileUtils	0.8808403863651825	
Move Method	org.apache.tools.ant.taskdefs.optional.script.ScriptDef::executeScript(java.util.Map, java.util.Map, org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase):void	org.apache.tools.ant.util.ScriptRunnerBase	0.8808405819559557	
Move Method	org.apache.tools.ant.Task::reconfigure():void	org.apache.tools.ant.RuntimeConfigurable	0.8808406283597916	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::logAndAddFilesToCompile(org.apache.tools.ant.types.Commandline):void	org.apache.tools.ant.types.Commandline	0.8808406330292762	
Move Method	org.apache.tools.ant.taskdefs.Patch::setDestfile(java.io.File):void	org.apache.tools.ant.types.Commandline	0.8808407499306561	
Move Method	org.apache.tools.ant.types.resolver.ApacheCatalogResolver::addPublicEntry(java.lang.String, java.lang.String, java.net.URL):void	org.apache.tools.ant.types.XMLCatalog	0.880840827389574	
Move Method	org.apache.tools.ant.types.resolver.ApacheCatalogResolver::addURIEntry(java.lang.String, java.lang.String, java.net.URL):void	org.apache.tools.ant.types.XMLCatalog	0.880840827389574	
Move Method	org.apache.tools.ant.ComponentHelper::getClassLoader(java.lang.ClassLoader):java.lang.ClassLoader	org.apache.tools.ant.Project	0.8808409290063932	
	current system		0.8808410633034307	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool::needToRebuild(java.util.Hashtable, java.io.File):boolean	org.apache.tools.ant.Task	0.8808411868765662	
Move Method	org.apache.tools.ant.taskdefs.Sync::configureTask(org.apache.tools.ant.Task):void	org.apache.tools.ant.Task	0.8808412604269436	
Move Method	org.apache.tools.ant.taskdefs.Expand::getMapper():org.apache.tools.ant.util.FileNameMapper	org.apache.tools.ant.types.Mapper	0.8808413261474975	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc::getCmpDescriptors():java.lang.String[]	org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbcHandler	0.88084142332129	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava11():boolean	org.apache.tools.ant.taskdefs.Javac	0.880841487965972	
Move Method	org.apache.tools.ant.ProjectComponent::log(java.lang.String, int):void	org.apache.tools.ant.Project	0.8808416864073809	
