Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.hibernate.impl.AbstractQueryImpl::determineType(int, java.lang.Object):org.hibernate.type.Type	org.hibernate.engine.query.ParameterMetadata	0.9286232615682286	
Move Method	org.hibernate.tuple.entity.Dom4jEntityTuplizer::buildPropertyAccessor(org.hibernate.mapping.Property):org.hibernate.property.PropertyAccessor	org.hibernate.mapping.Property	0.9286234076575632	
Move Method	org.hibernate.tool.hbm2ddl.SchemaValidator::validate():void	org.hibernate.cfg.Configuration	0.9286236873459833	
Move Method	org.hibernate.engine.StatefulPersistenceContext::getLoadedCollectionOwnerIdOrNull(org.hibernate.engine.CollectionEntry):java.io.Serializable	org.hibernate.engine.CollectionEntry	0.9286238189553745	
Move Method	org.hibernate.engine.query.QueryPlanCache::getNativeSQLQueryPlan(org.hibernate.engine.query.sql.NativeSQLQuerySpecification):org.hibernate.engine.query.NativeSQLQueryPlan	org.hibernate.util.SoftLimitMRUCache	0.9286238204182011	
Move Method	org.hibernate.impl.AbstractQueryImpl::determineType(java.lang.String, java.lang.Object):org.hibernate.type.Type	org.hibernate.engine.query.ParameterMetadata	0.9286242156096292	
Move Method	org.hibernate.impl.AbstractQueryImpl::determineType(java.lang.String, java.lang.Class):org.hibernate.type.Type	org.hibernate.engine.query.ParameterMetadata	0.9286242403348418	
Move Method	org.hibernate.hql.ast.util.LiteralProcessor::processLiteral(antlr.collections.AST):void	org.hibernate.hql.ast.HqlSqlWalker	0.9286242917401182	
Move Method	org.hibernate.engine.query.NativeSQLQueryPlan::performExecuteUpdate(org.hibernate.engine.QueryParameters, org.hibernate.engine.SessionImplementor):int	org.hibernate.engine.QueryParameters	0.9286243034417226	
Move Method	org.hibernate.engine.Cascade::cascadeCollectionElements(java.lang.Object, org.hibernate.type.CollectionType, org.hibernate.engine.CascadeStyle, org.hibernate.type.Type, java.lang.Object, boolean):void	org.hibernate.type.CollectionType	0.9286243909593747	
Move Method	org.hibernate.hql.ast.HqlSqlWalker::buildTraceNodeName(antlr.collections.AST):java.lang.String	org.hibernate.hql.ast.util.ASTPrinter	0.9286251670980463	
Move Method	org.hibernate.hql.ast.tree.FromElementType::getJoinSequence():org.hibernate.engine.JoinSequence	org.hibernate.engine.JoinSequence	0.9286252095353976	
